Movie Name,Total Cast,Genre
Brooklyn,"('Aine Ni Mhuiri', 'Alisha Heng', 'Alisha Reis', 'Barbara Drennan', 'Brid Brennan', 'Domhnall Gleeson', ""Eileen O'Higgins"", 'Emily Bett Rickards', 'Emma Lowe', 'Emory Cohen', 'Eva Birthistle', 'Eve Macklin', 'Fiona Glascott', 'Gillian McCarthy', 'Hugh Gormley', 'James Corscadden', 'Jane Brennan', 'Jenn Murray', 'Jim Broadbent', 'Julie Walters', 'Karen Belfo', 'Maeve McGrath', ""Mary O'Driscoll"", 'Matt Glynn', 'Michael Zegen', 'Nora-Jane Noone', 'Paulino Nuñes', 'Peter Campion', 'Saoirse Ronan', 'Jim Broadbent', 'Julie Walters', 'Saoirse Ronan')","['Drama', 'Comedy', 'Romance']"
Nobody Knows,"('Hanae Kan', 'Kazuyoshi Kushida', ""Ken'ichi Endô"", 'Ryo Kase', 'Sei Hiraizumi', 'Susumu Terajima', 'Takako Tate', 'You', 'Yûichi Kimura', 'Yukiko Okamoto', 'Ayu Kitaura', 'Hiei Kimura', 'Momoko Shimizu', 'Yûya Yagira')",['Drama']
Life Is Sweet,"('Claire Skinner', 'David Neilson', 'David Thewlis', 'Harriet Thorpe', 'Jack Thorpe-Baker', 'Jane Horrocks', 'Moya Brady', 'Paul Trussel', 'Stephen Rea', 'Timothy Spall', 'Alison Steadman', 'Jim Broadbent')","['Drama', 'Comedy']"
Faces,"('Anita White', 'Ann Shirley', 'Dave Mazzie', 'Elizabeth Deering', 'Julie Gambol', 'Darlene Conley', 'Dorothy Gulliver', 'Fred Draper', 'Gena Rowlands', 'Gene Darfler', 'Joanne Moore Jordan', 'John Marley', 'Lynn Carlin', 'Seymour Cassel', 'Val Avery')",['Drama']
Mary Poppins,"('Arthur Malet', 'Arthur Treacher', 'David Tomlinson', 'Ed Wynn', 'Elsa Lanchester', 'Glynis Johns', 'Hermione Baddeley', 'James Logan', 'Jane Darwell', 'Karen Dotrice', 'Matthew Garber', 'Reginald Owen', 'Reta Shaw', 'Dick Van Dyke', 'Julie Andrews')","['Fantasy', 'Comedy', 'Family', 'Musical']"
The Lord of the Rings: The Two Towers,"('Bernard Hill', 'Billy Boyd', 'Brad Dourif', 'Bruce Allpress', 'Bruce Hopkins', 'Calum Gittins', 'Cate Blanchett', 'Christopher Lee', 'Ian McKellen', 'Jed Brophy', 'John Bach', 'Orlando Bloom', 'Paris Howe Strewe', 'Sala Baker', 'Sam Comery', 'Sean Astin', 'Andy Serkis')","['Action', 'Adventure', 'Fantasy']"
L'Enfant (The Child),"('Anne Gerard', 'Bernard Marbaix', 'Delphine Tomson', 'Fabrizio Rongione', 'François Olivier', 'Frédéric Bodson', 'Jean-Claude Boniverd', 'Jérémie Segard', 'Leon Michaux', 'Marie-Rose Roland', 'Olivier Gourmet', 'Samuel De Ryck', 'Stéphane Marsin', 'Déborah François', 'Jérémie Renier')","['Drama', 'Romance', 'Crime']"
Jane Fonda in Five Acts,"('Mary Luana Williams', 'Dick Cavett', 'Jane Fonda', 'Lily Tomlin', 'Mary Luana Williams', 'Nathalie Vadim', 'Paula Weinstein', 'Richard Nixon', 'Robert Redford', 'Ted Turner', 'Tom Hayden', 'Troy Garity')",['Documentary']
Newtown,(),['Documentary']
Poetry,"('Da-wit Lee', 'Hira Kim', 'Jeong-hie Yun', 'Nae-sang Ahn', 'Yong-taek Kim')",['Drama']
Restless Creature: Wendy Whelan,"('Wendy Whelan', 'Wendy Whelan')",['Documentary']
Birdman or (The Unexpected Virtue of Ignorance),"('Akira Ito', 'Amy Ryan', 'And Palladino', 'Andrea Riseborough', 'Anna Hardwick', 'Benjamin Kanes', 'Bill Camp', 'Bomber Hurley-Smith', 'Carrie Ormond', 'Clark Middleton', 'Damian Young', 'David Fierro', 'David Itchkawitz', 'Dusan Dukic', 'Edward Norton', 'Emma Stone', 'Jamahl Garrison-Lowe', 'Jeremy Shamos', 'Joel Garland', ""Katherine O'Sullivan"", 'Keenan Shimizu', 'Kelli Wilcoxen', 'Kelly Southerland', 'Kenny Chin', 'Lindsay Duncan', 'Marian Volk', 'Merritt Wever', 'Michael Keaton', 'Naomi Watts', 'Natalie Gold', 'Paula Blum', 'Raymond Mamrak', 'Stefanie Bari', 'Stefano Villabona', 'Teena Byrd', 'Zach Galifianakis', 'Amy Ryan', 'Andrea Riseborough', 'Edward Norton', 'Emma Stone', 'Michael Keaton', 'Naomi Watts', 'Zach Galifianakis')","['Drama', 'Comedy']"
Little Women,"('Christian Bale', 'Corrie Clark', 'Eric Stoltz', 'Florence Patterson', 'Gabriel Byrne', 'John Neville', 'Mary Wickes', 'Rebecca Toolan', 'Robin Collins', 'Samantha Mathis', 'Trini Alvarado', 'Claire Danes', 'Kirsten Dunst', 'Susan Sarandon', 'Winona Ryder')","['Drama', 'Romance', 'Family']"
Shakespeare in Love,"('Antony Sher', 'Bridget McConnell', 'Georgie Glen', 'Judi Dench', 'Martin Clunes', 'Nicholas Boulton', 'Patrick Barlow', 'Sandra Reinton', 'Simon Callow', 'Steven Beard', ""Steven O'Donnell"", 'Tim McMullan', 'Tom Wilkinson', 'Geoffrey Rush', 'Joseph Fiennes')","['Drama', 'Comedy', 'Romance']"
The Awful Truth,"('Al Bridge', 'Claud Allister', 'Mary Forbes', 'Ruth Cherrington', 'Wyn Cahoon', ""Alexander D'Arcy"", 'Cary Grant', 'Cecil Cunningham', 'Esther Dale', 'Irene Dunne', 'Joyce Compton', 'Molly Lamont', 'Ralph Bellamy', 'Robert Allen', 'Robert Warwick')","['Comedy', 'Romance']"
Can You Ever Forgive Me?,"('Alice Kremelberg', 'Anna Deavere Smith', 'Anne Hollister', 'Ben Rauch', 'Brandon Scott Jones', 'Dolly Wells', 'Joanna Adler', 'Kevin Carolan', 'Marc Evan Jackson', 'Marcus Choi', 'Mary B. McCann', 'Michael Cyril Creighton', 'Michael Laurence', 'Moisés Acevedo', 'Rosal Colon', ""Shae D'Lyn"", 'Stephen Spinella', 'Tiffany Blair', 'Alice Kremelberg', 'Anna Deavere Smith', 'Ben Falcone', 'Christian Navarro', 'Dolly Wells', 'Erik LaRay Harvey', 'Gregory Korostishevsky', 'Jane Curtin', 'Jennifer Westfeldt', 'Joanna Adler', 'Julie Ann Emery', 'Marc Evan Jackson', 'Melissa McCarthy', 'Michael Cyril Creighton', 'Pun Bandhu', 'Richard E. Grant', ""Shae D'Lyn"", 'Stephen Spinella')","['Biography', 'Drama', 'Comedy', 'Crime']"
Wolfwalkers,"('Ben Andrews', 'Gilly Fogg', 'Jerome Burelbach', 'Jon Kenny', 'Michael McGrath', 'Niamh Moyles', 'Nora Twomey', 'Oliver McGrath', 'Paul Young', 'Vince Drews', 'Amy Dunne', 'Eva Whittaker', 'Honor Kneafsey', 'John Morton', 'Jon Kenny', 'Maria Doyle Kennedy', 'Niamh Moyles', 'Nora Twomey', 'Oliver McGrath', 'Paul Young', 'Sean Bean', 'Simon McBurney', 'Tommy Tiernan')","['Adventure', 'Fantasy', 'Animation', 'Family']"
It Happened One Night,"('Harry C. Bradley', 'Irving Bacon', 'Jessie Arnold', 'Ward Bond', 'William Bailey', 'Alan Hale', 'Arthur Hoyt', 'Blanche Friderici', 'Charles C. Wilson', 'Clark Gable', 'Claudette Colbert', 'Ernie Adams', 'Jameson Thomas', 'Roscoe Karns', 'Walter Connolly')","['Comedy', 'Romance']"
The Body Remembers When the World Broke Open,"('Anesha Bailey', 'Charles Jarman', 'Glenn Cho', 'Joan Boisjoly', 'Paul Jarrett', 'Aidan Dee', 'Anthony Bolognese', 'Barbara Eve Harris', 'Charlie Hannah', 'Elle-Máijá Tailfeathers', 'James Angus Cowan', 'Jay Cardinal Villeneuve', 'Sonny Surowiec', 'Tony Massil', 'Violet Nelson')",['Drama']
The Missing Picture,"('Randal Douc',)",['Documentary']
"I Travel Because I Have to, I Come Back Because I Love You","('Irandhir Santos',)",['Drama']
The Invisible Man,"('Donald Stuart', 'Merle Tottenham', 'Robert Adair', 'Ted Billings', 'Walter Brennan', 'Claude Rains', 'Dudley Digges', 'E.E. Clive', 'Forrester Harvey', 'Gloria Stuart', 'Harry Stubbs', 'Henry Travers', 'Holmes Herbert', ""Una O'Connor"", 'William Harrigan')","['Sci-Fi', 'Horror']"
Scarface,"('Edwin Maxwell', 'Eugenie Besserer', 'Gus Arnheim', 'Henry Armetta', 'Inez Palange', 'Ann Dvorak', 'Boris Karloff', 'C. Henry Gordon', 'George Raft', 'Karen Morley', 'Osgood Perkins', 'Paul Muni', 'Purnell Pratt', 'Tully Marshall', 'Vince Barnett')","['Action', 'Drama', 'Thriller', 'Crime', 'Film-Noir']"
Of Men and War,(),"['History', 'War', 'Documentary']"
The Long Goodbye,"('Enrique Lucero', 'Jack Knight', 'Pancho Córdova', 'Pepe Callahan', 'Vincent Palmieri', 'David Arkin', 'Elliott Gould', 'Henry Gibson', 'Jim Bouton', 'Jo Ann Brody', 'Mark Rydell', 'Nina van Pallandt', 'Stephen Coit', 'Sterling Hayden', 'Warren Berlinger')","['Drama', 'Mystery', 'Thriller', 'Comedy', 'Crime']"
Imitation of Life,"('Ann Robinson', 'David Tomack', 'Lee Goodman', 'Sandra Gould', 'Troy Donahue', ""Dan O'Herlihy"", 'John Gavin', 'John Vivyan', 'Juanita Moore', 'Karin Dicker', 'Lana Turner', 'Robert Alda', 'Sandra Dee', 'Susan Kohner', 'Terry Burnham')",['Drama']
Pain and Glory,"('Agustín Almodóvar', 'Alba García', 'César Vicente', 'Eva Martín', 'Julián López', 'Pedro Casablanc', 'Raúl Arévalo', 'Sara Sierra', 'Susi Sánchez', 'Agustín Almodóvar', 'Antonio Banderas', 'Asier Etxeandia', 'Asier Flores', 'Cecilia Roth', 'César Vicente', 'Eva Martín', 'Julián López', 'Julieta Serrano', 'Leonardo Sbaraglia', 'Nora Navas', 'Penélope Cruz', 'Raúl Arévalo', 'Rosalía', 'Susi Sánchez')",['Drama']
Genèse (Genesis),"(""Ariane L'Heureux"", 'Guillaume Laurin', 'Jean-Simon Leduc', 'Mylène Mackay', 'Noémi Lira', 'Tayna V. Lavoie', 'Antoine Marchand Gagnon', ""Ariane L'Heureux"", 'Brett Dier', 'Émile Bilodeau', 'Emilie Bierre', 'Étienne Galloy', 'Marc Beaupré', 'Marie Jasmina', 'Noée Abita', 'Paul Ahmarani', 'Pier-Luc Funk')",['Drama']
The Farthest,"('Frank Locatell', 'Heidi Hammel', 'James F. Bell', 'Jon Lomberg', 'Suzanne Dodd', 'Carolyn Porco', 'Charley Kohlhase', 'Edward Stone', 'Fran Bagenal', 'Frank Drake', 'John Casani', 'Larry Soderblom', 'Lawrence Krauss', 'Nick Sagan', 'Timothy Ferris')","['History', 'Documentary']"
Gomorrah,"('Angelo Aliberti', 'Antonio Aiello', 'Antonio Amato', 'Carmine Paternoster', 'Ciro Petrone', 'Denis Bajrami', 'Dora Angelone', 'Gigio Morra', 'Marco Macor', 'Maria Nazionale', 'Salvatore Cantalupo', 'Vincenzo Altamura', 'Gianfelice Imparato', 'Salvatore Abruzzese', 'Toni Servillo')","['Drama', 'Crime']"
Days,"('Anong Houngheuangsy', 'Kang-sheng Lee')",['Drama']
To Be and to Have,"('Alizé', 'Axel', 'Franck', 'Georges Lopez', 'Guillaume', 'Jessie', 'Johan', 'Johann', 'Jonathan', 'Julien', 'Laura', 'Létitia', 'Marie-Elizabeth', 'Nathalie', 'Olivier')","['Family', 'Documentary']"
Halloween,"('Adam Hollander', 'Arthur Malet', 'Brent Le Page', 'Brian Andrews', 'Charles Cyphers', 'John Michael Graham', 'Kyle Richards', 'Mickey Yablans', 'Nancy Kyes', 'Nancy Stephens', 'P.J. Soles', 'Robert Phalen', 'Donald Pleasence', 'Jamie Lee Curtis', 'Tony Moran')","['Thriller', 'Horror']"
Eraserhead,"('Darwin Joston', 'Hal Landon Jr.', 'Jennifer Chambers Lynch', 'John Monez', 'T. Max Graham', 'Allen Joseph', 'Charlotte Stewart', 'Jack Fisk', 'Jack Nance', 'Jean Lange', 'Jeanne Bates', 'Judith Roberts', 'Laurel Near', 'Thomas Coulson', 'V. Phipps-Wilson')",['Horror']
The Velvet Underground,"('Amy Taubin', 'Danny Fields', 'Doug Yule', 'Henry Flynt', 'La Monte Young', 'Martha Morrison', 'Maureen Tucker', 'Merrill Reed Weiner', 'Richard Mishkin', 'Sterling Morrison', 'Allen Ginsberg', 'Amy Taubin', 'Barbara Walters', 'Danny Fields', 'Doug Yule', 'Jackson Browne', 'John Cale', 'John Waters', 'Jonas Mekas', 'Jonathan Richman', 'La Monte Young', 'Lou Reed', 'Mary Woronov', 'Maureen Tucker', 'Merrill Reed Weiner', 'Sterling Morrison')","['Music', 'Documentary']"
Medium Cool,"('Beverly Younger', 'Doug Kimball', 'Edward Croke', 'Marrian Walters', 'Peter Boyle', 'Bob McAndrew', 'Charles Geary', 'Christine Bergstrom', 'Harold Blankenship', 'Marianna Hill', 'Peter Bonerz', 'Robert Forster', 'Sid McCoy', 'Verna Bloom', 'William Sickingen')",['Drama']
Can You Bring It: Bill T. Jones and D-Man in the Waters,"('Bill T. Jones',)",['Documentary']
Fire at Sea,"('Francesco Mannino', 'Francesco Paterna', 'Giuseppe Fragapane', 'Maria Costa', 'Maria Signorello', 'Mattias Cucina', 'Pietro Bartolo', 'Samuele Caruana', 'Samuele Pucillo')",['Documentary']
The Fugitive,"('Andreas Katsulas', 'Daniel Roebuck', 'Jeroen Krabbé', 'Joe Pantoliano', 'John Drummond', 'Joseph F. Kosala', 'Julianne Moore', 'L. Scott Caldwell', 'Miguel Nino', 'Ron Dean', 'Sela Ward', 'Tom Wood', 'Tony Fosco', 'Harrison Ford', 'Tommy Lee Jones')","['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']"
F for Fake,"('Alexander Welles', 'Gary Graver', 'Howard Hughes', 'Joseph Cotten', 'Richard Drewett', 'Clifford Irving', 'David Walsh', 'Edith Irving', 'Elmyr de Hory', 'François Reichenbach', 'Laurence Harvey', 'Oja Kodar', 'Orson Welles', 'Paul Stewart', 'Richard Wilson')",['Documentary']
About Elly (2009),"('Ahmad Mehranfar', 'Golshifteh Farahani', 'Mani Haghighi', ""Marila Zare'i"", 'Peyman Moaadi', ""Ra'na Azadivar"", 'Saber Abbar', 'Shahab Hosseini', 'Taraneh Alidoosti')","['Drama', 'Mystery']"
The Bridge on the River Kwai,"('Ann Sears', 'Harold Goodwin', 'Heihachirô Ôkawa', 'Keiichirô Katsumoto', 'M.R.B. Chakrabandhu', 'Alec Guinness', 'André Morell', 'Geoffrey Horne', 'Jack Hawkins', 'James Donald', 'John Boxer', 'Percy Herbert', 'Peter Williams', 'Sessue Hayakawa', 'William Holden')","['Adventure', 'Drama', 'War']"
Goldfinger,"('Austin Willis', 'Bernard Lee', 'Bill Nagy', 'Cec Linder', 'Harold Sakata', 'Lois Maxwell', 'Martin Benson', 'Michael Mellinger', 'Nadja Regin', 'Peter Cranwell', 'Shirley Eaton', 'Tania Mallet', 'Gert Fröbe', 'Honor Blackman', 'Sean Connery')","['Action', 'Adventure', 'Thriller']"
Ma Rainey's Black Bottom,"('Antonio Fierro', 'Brent Feitl', 'Gregory Bromfield', 'James Ciesielski', 'Jordan Rhone', 'Phil Nardozzi', 'Tony Amen', 'Chadwick Boseman', 'Colman Domingo', 'Dusan Brown', 'Glynn Turman', 'Jeremy Shamos', 'Jonathan Coyne', 'Joshua Harto', 'Michael Potts', 'Taylour Paige', 'Viola Davis')","['Drama', 'Music']"
One False Move,"('Cynda Williams', 'Derrick Williams', 'Earl Billings', 'Jim Metzler', 'Jimmy Bridges', 'Kevin Hunter', ""Meredith 'Jeta' Donovan"", 'Michael Beach', 'Natalie Canerday', 'Phyllis Kirklin', 'Phyllis Sutton', 'Robert Anthony Bell', 'Robert Ginnaven', 'Bill Paxton', 'Billy Bob Thornton')","['Drama', 'Crime']"
En el Séptimo Día (On the Seventh Day),"('Alex Halpern', 'Christopher Gabriel Núñez', 'Delfino Solis', 'Donal Brophy', 'Ernesto Lucero', 'Abel Perez', 'Alejandro Huitzil', 'Alfonso Velazquez', 'Cristofer Huitzil', 'Eduardo Espinosa', 'Fernando Cardona', 'Genoel Ramírez', 'Gilberto Arenas', 'Gilberto Jimenez', 'Ricardo Gonzalez')",['Drama']
Jane,"('Jane Goodall',)","['Biography', 'Documentary']"
Jaws,"('Carl Gottlieb', 'Chris Rebello', 'Craig Kingsbury', 'Jay Mello', 'Jeffrey Kramer', 'Jeffrey Voorhees', 'Jonathan Filley', 'Lee Fierro', 'Lorraine Gary', 'Murray Hamilton', 'Susan Backlinie', 'Ted Grossman', 'Richard Dreyfuss', 'Robert Shaw', 'Robert Shaw', 'Roy Scheider')","['Adventure', 'Thriller', 'Horror']"
We Are the Best!,"('Alexander Karlsson', 'Alvin Strollo', 'Ann-Sofie Rase', 'Anna Rydgren', 'Berndt', 'Charlie Falk', 'Clara Christiansson', 'David Dencik', 'Emrik Ekholm', 'Henrik Dahl', 'Johan Liljemark', 'Jonathan Salomonsson', 'Lena Carlsson', 'Lena Nylén', 'Lily Moodysson', 'Liv LeMoyne', 'Mads Korsgaard', 'Mattias Wiberg', 'Mira Barkhammar', 'Mira Grosin', 'Per Fenger-Krog', 'Peter Eriksson', 'Serina Bj', 'Sofi Ahlström Helleday', 'Steve Kratz', 'Vanja Engstr', 'Viveca Dahlén', 'Ylva Olaison', 'Johan Liljemark', 'Liv LeMoyne', 'Mira Barkhammar', 'Mira Grosin')",['Drama']
Spartacus,"('Charles Laughton', 'Charles McGraw', 'Harold J. Stone', 'Herbert Lom', 'Jean Simmons', 'Joanna Barnes', 'John Dall', 'John Gavin', 'John Ireland', 'Nina Foch', 'Peter Brocco', 'Peter Ustinov', 'Woody Strode', 'Kirk Douglas', 'Laurence Olivier')","['Adventure', 'Biography', 'Drama', 'History', 'War']"
Small Axe: Education,"('Conor Lowson', 'Eddie-Joe Robinson', 'Jaden Oshenye', 'Nathan Vidal', 'Robert Godley-Harrod', 'Calum Callaghan', 'Ciarán Owens', 'Jim Sturgeon', 'John Boyega', 'Joy Richardson', 'Marina Hayter', 'Martin Portlock', 'Stephen Boxer', 'Steve Toussaint', 'Tyrone Huntley')",['Drama']
About Endlessness,"('Anders Hellström', 'Anton Forsdik', 'Fanny Forsdik', 'Göran Holm', 'Jessica Louthander', 'Lars Flenstedt-Waleij', 'Lars Sandström', 'Lotta Forsberg', 'Martin Serner', 'Mattias Königsson', 'Nina Törmark', 'Olivia Hatamian Sjölund', 'Stefan Karlsson', 'Thore Flygel', 'Ville Elfving', 'Amanda Davies', 'Anders Hellström', 'Ania Nova', 'Anja Broms', 'Anton Forsdik', 'Bengt Bergius', 'Bertil J. Nyberg', 'Conny Block', 'Florencio Urbano', 'Gloria Ormandlaky', 'Inger Hernmyr', 'Jan Steen', 'Jan-Eje Ferling', 'Jessica Louthander', 'Karin Engman', 'Kristina Ekmark', 'Lesley Leichtweis Bernardi', 'Lisa Blohm', 'Lotta Forsberg', 'Marie Burman', 'Martin Serner', 'Rebecka Enholm', 'Tatiana Delaunay', 'Thore Flygel')","['Drama', 'Fantasy']"
Back to the Future,"('Billy Zane', 'Casey Siemaszko', 'Claudia Wells', 'Crispin Glover', 'Frances Lee McCain', 'George DiCenzo', 'Harry Waters, Jr.', 'J.J. Cohen', 'James Tolkan', 'Lea Thompson', 'Marc McClure', 'Thomas F. Wilson', 'Wendie Jo Sperber', 'Christopher Lloyd', 'Michael J. Fox')","['Adventure', 'Sci-Fi', 'Comedy']"
If Beale Street Could Talk,"('Aunjanue Ellis', 'Brian Tyree Henry', 'Colman Domingo', 'Doris McCarthy', 'Ed Skrein', 'Emily Rios', 'Faith Logan', 'Finn Wittrock', 'Marcia Jean Kurtz', 'Pedro Pascal', 'Stephan James', 'Teyonah Parris', 'Aunjanue Ellis', 'Brian Tyree Henry', 'Colman Domingo', 'Dave Franco', 'Diego Luna', 'Dominique Thorne', 'Ebony Obsidian', 'Ed Skrein', 'Emily Rios', 'Finn Wittrock', 'KiKi Layne', 'Michael Beach', 'Pedro Pascal', 'Regina King', 'Stephan James', 'Teyonah Parris')","['Drama', 'Romance', 'Crime']"
My Journey Through French Cinema,"('Antoine Duhamel', 'Bertrand Tavernier', 'Claude Chabrol', 'Eddie Constantine', 'Françoise Giroud', 'Georges de Beauregard', 'Jacques Becker', 'Jean Gabin', 'Jean-Luc Godard', 'Jean-Paul Belmondo', 'Jean-Paul Gaultier', 'Marcel Carné', 'Michel Deville', 'Raoul Coutard', 'Thierry Frémaux', 'André Marcon', 'Bertrand Tavernier', 'Claude Chabrol', 'Eddie Constantine', 'Georges de Beauregard', 'Jacques Becker', 'Jean-Paul Belmondo', 'Marcel Carné', 'Michel Deville', 'Raoul Coutard', 'Thierry Frémaux')",['Documentary']
Wallace & Gromit: The Curse of the Were-Rabbit,"('Dicken Ashworth', 'Edward Kelsey', 'Geraldine McEwan', 'John Thomson', 'Liz Smith', 'Mark Gatiss', 'Nicholas Smith', 'Noni Lewis', 'Pete Atkin', 'Peter Kay', 'Robert Horvath', 'Vincent Ebrahim', 'Helena Bonham Carter', 'Peter Sallis', 'Ralph Fiennes')","['Adventure', 'Comedy', 'Animation', 'Family']"
The Diary of a Teenage Girl,"('Abby Wait', 'Alexander Skarsgård', 'Austin Lyon', 'Bel Powley', 'Carson Mell', 'Charles Lewis III', 'Christopher Meloni', 'David Fine', 'Davy Clements', 'Domino The Cat', 'Drew Benda', 'Giovanni Miller', 'John Parsons', 'Kristen Wiig', 'Madeleine Waters', 'Margarita Levieva', 'Miranda Bailey', 'Natalie Stephany Aguilar', 'Quinn Nagle', 'Samantha Hyde', 'Susannah Schulman', 'Alexander Skarsgård', 'Bel Powley', 'Christopher Meloni', 'Kristen Wiig', 'Madeleine Waters', 'Margarita Levieva')","['Drama', 'Romance']"
Elena,"('Aleksey Rozin', 'Andrey Smirnov', 'Nadezhda Markina', 'Yelena Lyadova')",['Drama']
All Is Lost,"('Robert Redford', 'Robert Redford')","['Action', 'Adventure', 'Drama']"
Hereditary,"('A.J. Moss', 'Ann Dowd', 'Austin R. Grant', 'Brock McKinney', 'Chad Wright', 'Gerry Garcia', 'Heidi Méndez', 'Jarrod Phillips', 'Jason Miyagi', 'John Forker', 'Lorenzo Silva', 'Mallory Bechtel', 'Marilyn Miller', 'Moises L. Tovar', 'Rachelle Hardy', 'Shane Morrisun', 'Zachary Arthur', 'Alex Wolff', 'Ann Dowd', 'Austin R. Grant', 'BriAnn Rachele', 'Christy Summerhays', 'Gabriel Byrne', 'Gabriel Monroe Eckert', 'Harrison Nell', 'Jake Brown', 'Jarrod Phillips', 'John Forker', 'Mallory Bechtel', 'Marilyn Miller', 'Mark Blockovich', 'Milly Shapiro', 'Morgan Lund', 'Rachelle Hardy', 'Toni Collette', 'Zachary Arthur')","['Drama', 'Mystery', 'Thriller', 'Horror']"
Wheel of Fortune and Fantasy,"('Aoba Kawai', 'Ayumu Nakajima', 'Fusako Urabe', 'Hyunri', 'Katsuki Mori', 'Kiyohiko Shibukawa', 'Kotone Furukawa', 'Shouma Kai')","['Drama', 'Romance']"
Listen to Me Marlon,"('Marlon Brando', 'Marlon Brando')","['Biography', 'Documentary']"
Gideon's Army,(),['Documentary']
Serpico (re-release),"('Albert Henderson', 'Allan Rich', 'Barbara Eda-Young', 'Biff McGuire', 'Cornelia Sharpe', 'Damien Leake', 'Edward Grover', 'Hank Garrett', 'Jack Kehoe', 'John Medici', 'Joseph Bova', 'Norman Ornellas', 'Tony Roberts', 'Al Pacino', 'John Randolph')","['Biography', 'Drama', 'Crime']"
Maria Full of Grace,"('Charles Albert Patiño', 'Evangelina Morales', 'Fabricio Suarez', 'Jaime Osorio Gómez', 'Johanna Andrea Mora', 'John Álex Toro', 'Juana Guarderas', 'Mateo Suarez', 'Rodrigo Sánchez Borhorquez', 'Victor Macias', 'Virgina Ariza', 'Wilson Guerrero', 'Yenny Paola Vega', 'Catalina Sandino Moreno', 'Guilied Lopez')","['Drama', 'Thriller', 'Crime']"
Fateless,"('András M. Kecskés', 'Áron Dimény', 'Bálint Péntek', 'Béla Dóra', 'Dani Szabó', 'Endre Harkányi', 'Gábor Nyiri', 'Jenö Nagy', 'Marcell Nagy', 'Márton Brezina', 'Péter Fancsikai', 'Péter Vida', 'Tibor Mertz', 'Zoltán Bukovszki', 'Zsolt Dér')",['Drama']
Happy as Lazzaro,"('Alessandro Genovesi', 'Annunziata Capretto', 'Antonio Salines', 'Carlo Massimino', 'Daria Pascal Attolini', 'Davide Denci', 'Ettore Scarpa', 'Gala Othero Winter', 'Giulia Caccavello', 'Leonardo Nigro', 'Luca Chikovani', 'Adriano Tardiolo', 'Agnese Graziani', 'Alba Rohrwacher', 'Alessandro Genovesi', 'Antonio Salines', 'Carlo Massimino', 'Daria Pascal Attolini', 'David Bennent', 'Davide Denci', 'Elisabetta Rocchetti', 'Luca Chikovani', 'Maddalena Baiocco', 'Natalino Balasso', 'Nicoletta Braschi', 'Sergi López', 'Tommaso Ragno')",['Drama']
The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,"('Barry Goldwater', 'Curtis LeMay', 'Errol Morris', 'Franklin Delano Roosevelt', 'Harry Reasoner', 'Lyndon Johnson', 'Nikita Khrushchev', 'Woodrow Wilson', 'Fidel Castro', 'John F. Kennedy', 'Richard Nixon', 'Robert McNamara')","['War', 'Documentary']"
Uncle Boonmee Who Can Recall His Past Lives,"('Jenjira Pongpas', 'Matthieu Ly', 'Sakda Kaewbuadee', 'Thanapat Saisaymar', 'Vien Pimdee')","['Fantasy', 'Comedy']"
Brokeback Mountain,"('Anna Faris', 'Anne Hathaway', 'David Harbour', 'David Trimble', 'Kate Mara', 'Lachlan Mackintosh', 'Larry Reese', 'Linda Cardellini', 'Marty Antonini', 'Randy Quaid', 'Valerie Planche', 'Víctor Reyes', 'Heath Ledger', 'Jake Gyllenhaal', 'Michelle Williams')","['Drama', 'Romance', 'Western']"
Cemetery of Splendor,"('Apinya Unphanlam', 'Banlop Lomnoi', 'Bhattaratorn Senkraigul', 'Boonyarak Bodlakorn', 'Jarinpattra Rueangram', 'Jenjira Jansuda', 'Jenjira Pongpas', 'Kammanit Sansuklerd', 'Petcharat Chaiburi', 'Pongsadhorn Lertsukon', 'Richard Abramson', 'Sakda Kaewbuadee', 'Sasipim Piwansenee', 'Sujittraporn Wongsrikeaw', 'Tawatchai Buawat', 'Wacharee Nagvichien')",['Drama']
The Kid with a Bike,"('Batiste Sornin', 'Carl Jadot', 'Cécile De France', 'Claudy Delfosse', 'Egon Di Mateo', 'Fabrizio Rongione', 'Frédéric Dussenne', 'Hicham Slaoui', 'Jean-Michel Balthazar', 'Jérémie Renier', 'Myriem Akeddiou', 'Olivier Gourmet', 'Samuel De Rijk', 'Sandra Raco', 'Thomas Doret', 'Cécile De France', 'Egon Di Mateo', 'Fabrizio Rongione', 'Jérémie Renier', 'Olivier Gourmet', 'Thomas Doret')",['Drama']
Mutiny on the Bounty,"('Byron Russell', 'David Torrence', 'Mamo Clark', 'Movita', 'Percy Waram', 'Charles Laughton', 'Clark Gable', 'Donald Crisp', 'Dudley Digges', 'Eddie Quillan', 'Franchot Tone', 'Francis Lister', 'Henry Stephenson', 'Herbert Mundin', 'Spring Byington')","['Adventure', 'Biography', 'Drama', 'History', 'Romance']"
